clip_id,method,label,frames_sampled,faces_detected,detection_rate
343_363,Face2Face,1,20,20,1.0
344_020,Face2Face,1,20,20,1.0
345_259,Face2Face,1,20,20,1.0
346_351,Face2Face,1,20,20,1.0
347_314,Face2Face,1,20,20,1.0
348_202,Face2Face,1,20,20,1.0
349_350,Face2Face,1,20,5,0.25
350_349,Face2Face,1,20,20,1.0
351_346,Face2Face,1,20,20,1.0
352_319,Face2Face,1,20,20,1.0
353_383,Face2Face,1,20,20,1.0
354_362,Face2Face,1,20,20,1.0
355_748,Face2Face,1,20,20,1.0
356_324,Face2Face,1,20,20,1.0
357_432,Face2Face,1,20,20,1.0
358_380,Face2Face,1,20,20,1.0
359_317,Face2Face,1,20,20,1.0
360_437,Face2Face,1,20,20,1.0
361_448,Face2Face,1,20,20,1.0
362_354,Face2Face,1,20,20,1.0
363_343,Face2Face,1,20,20,1.0
364_440,Face2Face,1,20,20,1.0
365_307,Face2Face,1,20,20,1.0
366_473,Face2Face,1,20,20,1.0
367_371,Face2Face,1,20,20,1.0
368_378,Face2Face,1,20,20,1.0
369_316,Face2Face,1,20,20,1.0
370_483,Face2Face,1,20,13,0.65
371_367,Face2Face,1,20,20,1.0
372_413,Face2Face,1,20,20,1.0
373_394,Face2Face,1,20,20,1.0
374_407,Face2Face,1,20,19,0.95
375_251,Face2Face,1,20,20,1.0
376_381,Face2Face,1,20,1,0.05
377_333,Face2Face,1,20,20,1.0
378_368,Face2Face,1,20,20,1.0
379_158,Face2Face,1,20,20,1.0
380_358,Face2Face,1,20,20,1.0
381_376,Face2Face,1,20,20,1.0
382_409,Face2Face,1,20,20,1.0
383_353,Face2Face,1,20,20,1.0
384_932,Face2Face,1,20,20,1.0
385_414,Face2Face,1,20,20,1.0
386_154,Face2Face,1,20,20,1.0
387_311,Face2Face,1,20,20,1.0
388_308,Face2Face,1,20,20,1.0
389_480,Face2Face,1,20,20,1.0
390_709,Face2Face,1,20,20,1.0
391_406,Face2Face,1,20,20,1.0
392_339,Face2Face,1,20,20,1.0
393_405,Face2Face,1,20,20,1.0
394_373,Face2Face,1,20,20,1.0
395_401,Face2Face,1,20,20,1.0
396_272,Face2Face,1,20,20,1.0
397_602,Face2Face,1,20,20,1.0
398_457,Face2Face,1,20,20,1.0
399_488,Face2Face,1,20,20,1.0
400_476,Face2Face,1,20,20,1.0
401_395,Face2Face,1,20,20,1.0
402_453,Face2Face,1,20,20,1.0
403_497,Face2Face,1,20,20,1.0
404_429,Face2Face,1,20,20,1.0
405_393,Face2Face,1,20,20,1.0
406_391,Face2Face,1,20,20,1.0
407_374,Face2Face,1,20,20,1.0
408_424,Face2Face,1,20,20,1.0
409_382,Face2Face,1,20,20,1.0
410_411,Face2Face,1,20,20,1.0
411_410,Face2Face,1,20,20,1.0
412_274,Face2Face,1,20,20,1.0
413_372,Face2Face,1,20,20,1.0
414_385,Face2Face,1,20,20,1.0
415_484,Face2Face,1,20,20,1.0
416_342,Face2Face,1,20,20,1.0
417_496,Face2Face,1,20,20,1.0
418_507,Face2Face,1,20,20,1.0
419_824,Face2Face,1,20,20,1.0
420_257,Face2Face,1,20,20,1.0
421_423,Face2Face,1,20,20,1.0
422_695,Face2Face,1,20,20,1.0
423_421,Face2Face,1,20,20,1.0
424_408,Face2Face,1,20,20,1.0
425_485,Face2Face,1,20,20,1.0
426_287,Face2Face,1,20,20,1.0
427_637,Face2Face,1,20,0,0.0
428_466,Face2Face,1,20,20,1.0
429_404,Face2Face,1,20,20,1.0
430_459,Face2Face,1,20,20,1.0
431_447,Face2Face,1,20,20,1.0
432_357,Face2Face,1,20,20,1.0
433_498,Face2Face,1,20,20,1.0
434_438,Face2Face,1,20,20,1.0
435_456,Face2Face,1,20,20,1.0
436_526,Face2Face,1,20,20,1.0
437_360,Face2Face,1,20,20,1.0
438_434,Face2Face,1,20,20,1.0
439_441,Face2Face,1,20,20,1.0
440_364,Face2Face,1,20,20,1.0
441_439,Face2Face,1,20,20,1.0
442_195,Face2Face,1,20,20,1.0
443_514,Face2Face,1,20,20,1.0
444_655,Face2Face,1,20,20,1.0
445_494,Face2Face,1,20,20,1.0
446_667,Face2Face,1,20,20,1.0
447_431,Face2Face,1,20,20,1.0
448_361,Face2Face,1,20,20,1.0
449_451,Face2Face,1,20,20,1.0
450_533,Face2Face,1,20,20,1.0
451_449,Face2Face,1,20,20,1.0
452_550,Face2Face,1,20,20,1.0
453_402,Face2Face,1,20,20,1.0
454_527,Face2Face,1,20,20,1.0
455_471,Face2Face,1,20,20,1.0
456_435,Face2Face,1,20,1,0.05
457_398,Face2Face,1,20,20,1.0
458_722,Face2Face,1,20,20,1.0
459_430,Face2Face,1,20,20,1.0
460_678,Face2Face,1,20,20,1.0
461_250,Face2Face,1,20,20,1.0
462_467,Face2Face,1,20,20,1.0
463_464,Face2Face,1,20,20,1.0
464_463,Face2Face,1,20,20,1.0
465_482,Face2Face,1,20,20,1.0
466_428,Face2Face,1,20,20,1.0
467_462,Face2Face,1,20,20,1.0
468_470,Face2Face,1,20,20,1.0
469_481,Face2Face,1,20,20,1.0
470_468,Face2Face,1,20,20,1.0
471_455,Face2Face,1,20,20,1.0
472_511,Face2Face,1,20,20,1.0
473_366,Face2Face,1,20,20,1.0
474_281,Face2Face,1,20,20,1.0
475_265,Face2Face,1,20,20,1.0
476_400,Face2Face,1,20,20,1.0
477_487,Face2Face,1,20,20,1.0
478_506,Face2Face,1,20,20,1.0
479_706,Face2Face,1,20,20,1.0
480_389,Face2Face,1,20,20,1.0
481_469,Face2Face,1,20,20,1.0
482_465,Face2Face,1,20,20,1.0
483_370,Face2Face,1,20,20,1.0
484_415,Face2Face,1,20,20,1.0
485_425,Face2Face,1,20,20,1.0
486_680,Face2Face,1,20,20,1.0
487_477,Face2Face,1,20,20,1.0
488_399,Face2Face,1,20,20,1.0
489_022,Face2Face,1,20,14,0.7
490_534,Face2Face,1,20,20,1.0
491_226,Face2Face,1,20,5,0.25
492_325,Face2Face,1,20,20,1.0
493_538,Face2Face,1,20,20,1.0
494_445,Face2Face,1,20,20,1.0
495_512,Face2Face,1,20,20,1.0
496_417,Face2Face,1,20,20,1.0
497_403,Face2Face,1,20,20,1.0
498_433,Face2Face,1,20,20,1.0
499_539,Face2Face,1,20,20,1.0
500_592,Face2Face,1,20,20,1.0
501_326,Face2Face,1,20,20,1.0
502_504,Face2Face,1,20,20,1.0
503_756,Face2Face,1,20,20,1.0
504_502,Face2Face,1,20,20,1.0
505_600,Face2Face,1,20,20,1.0
506_478,Face2Face,1,20,20,1.0
507_418,Face2Face,1,20,20,1.0
508_831,Face2Face,1,20,20,1.0
509_525,Face2Face,1,20,16,0.8
510_528,Face2Face,1,20,20,1.0
511_472,Face2Face,1,20,20,1.0
512_495,Face2Face,1,20,20,1.0
513_305,Face2Face,1,20,20,1.0
514_443,Face2Face,1,20,20,1.0
515_519,Face2Face,1,20,20,1.0
516_555,Face2Face,1,20,20,1.0
517_521,Face2Face,1,20,20,1.0
518_131,Face2Face,1,20,20,1.0
519_515,Face2Face,1,20,20,1.0
520_542,Face2Face,1,20,20,1.0
521_517,Face2Face,1,20,20,1.0
522_337,Face2Face,1,20,20,1.0
523_541,Face2Face,1,20,20,1.0
524_580,Face2Face,1,20,20,1.0
525_509,Face2Face,1,20,20,1.0
526_436,Face2Face,1,20,20,1.0
527_454,Face2Face,1,20,20,1.0
528_510,Face2Face,1,20,20,1.0
529_633,Face2Face,1,20,20,1.0
530_594,Face2Face,1,20,20,1.0
531_549,Face2Face,1,20,20,1.0
532_544,Face2Face,1,20,20,1.0
533_450,Face2Face,1,20,20,1.0
534_490,Face2Face,1,20,20,1.0
535_587,Face2Face,1,20,20,1.0
536_540,Face2Face,1,20,20,1.0
537_563,Face2Face,1,20,20,1.0
538_493,Face2Face,1,20,20,1.0
539_499,Face2Face,1,20,20,1.0
540_536,Face2Face,1,20,20,1.0
541_523,Face2Face,1,20,20,1.0
542_520,Face2Face,1,20,20,1.0
543_559,Face2Face,1,20,20,1.0
544_532,Face2Face,1,20,20,1.0
545_553,Face2Face,1,20,20,1.0
546_621,Face2Face,1,20,20,1.0
547_574,Face2Face,1,20,0,0.0
548_632,Face2Face,1,20,20,1.0
549_531,Face2Face,1,20,20,1.0
550_452,Face2Face,1,20,20,1.0
551_631,Face2Face,1,20,6,0.3
552_851,Face2Face,1,20,20,1.0
553_545,Face2Face,1,20,20,1.0
554_572,Face2Face,1,20,20,1.0
555_516,Face2Face,1,20,20,1.0
556_588,Face2Face,1,20,20,1.0
557_560,Face2Face,1,20,20,1.0
558_583,Face2Face,1,20,20,1.0
559_543,Face2Face,1,20,20,1.0
560_557,Face2Face,1,20,20,1.0
561_998,Face2Face,1,20,20,1.0
562_626,Face2Face,1,20,20,1.0
563_537,Face2Face,1,20,20,1.0
564_971,Face2Face,1,20,20,1.0
565_589,Face2Face,1,20,20,1.0
566_617,Face2Face,1,20,20,1.0
567_606,Face2Face,1,20,12,0.6
568_628,Face2Face,1,20,20,1.0
569_921,Face2Face,1,20,20,1.0
570_624,Face2Face,1,20,20,1.0
571_746,Face2Face,1,20,20,1.0
572_554,Face2Face,1,20,20,1.0
573_757,Face2Face,1,20,20,1.0
574_547,Face2Face,1,20,20,1.0
575_603,Face2Face,1,20,20,1.0
576_155,Face2Face,1,20,20,1.0
577_593,Face2Face,1,20,20,1.0
578_636,Face2Face,1,20,20,1.0
579_701,Face2Face,1,20,20,1.0
580_524,Face2Face,1,20,16,0.8
581_697,Face2Face,1,20,20,1.0
582_172,Face2Face,1,20,20,1.0
583_558,Face2Face,1,20,20,1.0
584_823,Face2Face,1,20,20,1.0
585_599,Face2Face,1,20,20,1.0
586_223,Face2Face,1,20,20,1.0
587_535,Face2Face,1,20,20,1.0
588_556,Face2Face,1,20,20,1.0
589_565,Face2Face,1,20,20,1.0
590_034,Face2Face,1,20,20,1.0
591_605,Face2Face,1,20,20,1.0
592_500,Face2Face,1,20,20,1.0
593_577,Face2Face,1,20,20,1.0
594_530,Face2Face,1,20,20,1.0
595_597,Face2Face,1,20,20,1.0
596_609,Face2Face,1,20,20,1.0
597_595,Face2Face,1,20,20,1.0
598_178,Face2Face,1,20,20,1.0
599_585,Face2Face,1,20,20,1.0
600_505,Face2Face,1,20,20,1.0
601_653,Face2Face,1,20,20,1.0
602_397,Face2Face,1,20,20,1.0
603_575,Face2Face,1,20,20,1.0
604_703,Face2Face,1,20,20,1.0
605_591,Face2Face,1,20,20,1.0
606_567,Face2Face,1,20,20,1.0
607_683,Face2Face,1,20,20,1.0
608_675,Face2Face,1,20,20,1.0
609_596,Face2Face,1,20,20,1.0
610_692,Face2Face,1,20,20,1.0
611_760,Face2Face,1,20,20,1.0
612_702,Face2Face,1,20,20,1.0
613_685,Face2Face,1,20,20,1.0
614_616,Face2Face,1,20,18,0.9
615_687,Face2Face,1,20,20,1.0
616_614,Face2Face,1,20,20,1.0
617_566,Face2Face,1,20,20,1.0
618_629,Face2Face,1,20,20,1.0
619_620,Face2Face,1,20,20,1.0
620_619,Face2Face,1,20,20,1.0
621_546,Face2Face,1,20,20,1.0
622_647,Face2Face,1,20,20,1.0
623_630,Face2Face,1,20,20,1.0
624_570,Face2Face,1,20,20,1.0
625_650,Face2Face,1,20,20,1.0
626_562,Face2Face,1,20,20,1.0
627_658,Face2Face,1,20,20,1.0
628_568,Face2Face,1,20,20,1.0
629_618,Face2Face,1,20,20,1.0
630_623,Face2Face,1,20,20,1.0
631_551,Face2Face,1,20,20,1.0
632_548,Face2Face,1,20,20,1.0
633_529,Face2Face,1,20,20,1.0
634_660,Face2Face,1,20,20,1.0
635_642,Face2Face,1,20,20,1.0
636_578,Face2Face,1,20,20,1.0
637_427,Face2Face,1,20,20,1.0
638_640,Face2Face,1,20,20,1.0
639_841,Face2Face,1,20,20,1.0
640_638,Face2Face,1,20,20,1.0
641_662,Face2Face,1,20,20,1.0
642_635,Face2Face,1,20,20,1.0
643_646,Face2Face,1,20,20,1.0
644_657,Face2Face,1,20,20,1.0
645_688,Face2Face,1,20,20,1.0
646_643,Face2Face,1,20,20,1.0
647_622,Face2Face,1,20,0,0.0
648_654,Face2Face,1,20,4,0.2
649_816,Face2Face,1,20,20,1.0
650_625,Face2Face,1,20,20,1.0
651_835,Face2Face,1,20,20,1.0
652_773,Face2Face,1,20,20,1.0
653_601,Face2Face,1,20,20,1.0
654_648,Face2Face,1,20,20,1.0
655_444,Face2Face,1,20,20,1.0
656_666,Face2Face,1,20,20,1.0
657_644,Face2Face,1,20,20,1.0
658_627,Face2Face,1,20,20,1.0
659_749,Face2Face,1,20,20,1.0
660_634,Face2Face,1,20,20,1.0
661_670,Face2Face,1,20,20,1.0
662_641,Face2Face,1,20,20,1.0
663_231,Face2Face,1,20,20,1.0
664_668,Face2Face,1,20,20,1.0
665_679,Face2Face,1,20,20,1.0
666_656,Face2Face,1,20,20,1.0
667_446,Face2Face,1,20,20,1.0
668_664,Face2Face,1,20,20,1.0
669_682,Face2Face,1,20,20,1.0
670_661,Face2Face,1,20,20,1.0
671_677,Face2Face,1,20,20,1.0
672_720,Face2Face,1,20,20,1.0
673_728,Face2Face,1,20,20,1.0
674_744,Face2Face,1,20,20,1.0
675_608,Face2Face,1,20,20,1.0
676_776,Face2Face,1,20,20,1.0
677_671,Face2Face,1,20,20,1.0
678_460,Face2Face,1,20,20,1.0
679_665,Face2Face,1,20,20,1.0
680_486,Face2Face,1,20,20,1.0
681_711,Face2Face,1,20,20,1.0
682_669,Face2Face,1,20,20,1.0
683_607,Face2Face,1,20,20,1.0
684_717,Face2Face,1,20,20,1.0
685_613,Face2Face,1,20,20,1.0
686_696,Face2Face,1,20,4,0.2
687_615,Face2Face,1,20,20,1.0
688_645,Face2Face,1,20,20,1.0
689_690,Face2Face,1,20,20,1.0
690_689,Face2Face,1,20,20,1.0
691_732,Face2Face,1,20,20,1.0
692_610,Face2Face,1,20,20,1.0
693_698,Face2Face,1,20,20,1.0
694_767,Face2Face,1,20,20,1.0
695_422,Face2Face,1,20,20,1.0
696_686,Face2Face,1,20,20,1.0
697_581,Face2Face,1,20,20,1.0
698_693,Face2Face,1,20,20,1.0
699_734,Face2Face,1,20,20,1.0
700_813,Face2Face,1,20,20,1.0
701_579,Face2Face,1,20,20,1.0
702_612,Face2Face,1,20,20,1.0
703_604,Face2Face,1,20,20,1.0
704_723,Face2Face,1,20,20,1.0
705_707,Face2Face,1,20,20,1.0
706_479,Face2Face,1,20,20,1.0
707_705,Face2Face,1,20,20,1.0
708_772,Face2Face,1,20,20,1.0
709_390,Face2Face,1,20,20,1.0
710_788,Face2Face,1,20,20,1.0
711_681,Face2Face,1,20,20,1.0
712_716,Face2Face,1,20,5,0.25
713_726,Face2Face,1,20,20,1.0
714_842,Face2Face,1,20,20,1.0
715_721,Face2Face,1,20,20,1.0
716_712,Face2Face,1,20,20,1.0
717_684,Face2Face,1,20,20,1.0
718_972,Face2Face,1,20,20,1.0
719_737,Face2Face,1,20,20,1.0
720_672,Face2Face,1,20,20,1.0
721_715,Face2Face,1,20,20,1.0
722_458,Face2Face,1,20,6,0.3
723_704,Face2Face,1,20,20,1.0
724_725,Face2Face,1,20,20,1.0
725_724,Face2Face,1,20,20,1.0
726_713,Face2Face,1,20,20,1.0
727_729,Face2Face,1,20,20,1.0
728_673,Face2Face,1,20,20,1.0
729_727,Face2Face,1,20,20,1.0
730_815,Face2Face,1,20,20,1.0
731_741,Face2Face,1,20,20,1.0
732_691,Face2Face,1,20,20,1.0
733_935,Face2Face,1,20,20,1.0
734_699,Face2Face,1,20,20,1.0
735_774,Face2Face,1,20,20,1.0
736_785,Face2Face,1,20,20,1.0
737_719,Face2Face,1,20,20,1.0
738_804,Face2Face,1,20,18,0.9
739_865,Face2Face,1,20,20,1.0
740_796,Face2Face,1,20,20,1.0
741_731,Face2Face,1,20,20,1.0
742_775,Face2Face,1,20,20,1.0
743_750,Face2Face,1,20,20,1.0
744_674,Face2Face,1,20,20,1.0
745_777,Face2Face,1,20,20,1.0
746_571,Face2Face,1,20,20,1.0
747_854,Face2Face,1,20,20,1.0
748_355,Face2Face,1,20,20,1.0
749_659,Face2Face,1,20,20,1.0
750_743,Face2Face,1,20,20,1.0
751_752,Face2Face,1,20,20,1.0
752_751,Face2Face,1,20,20,1.0
753_789,Face2Face,1,20,20,1.0
754_758,Face2Face,1,20,20,1.0
755_759,Face2Face,1,20,20,1.0
756_503,Face2Face,1,20,20,1.0
757_573,Face2Face,1,20,20,1.0
758_754,Face2Face,1,20,20,1.0
759_755,Face2Face,1,20,14,0.7
760_611,Face2Face,1,20,20,1.0
761_766,Face2Face,1,20,20,1.0
762_832,Face2Face,1,20,20,1.0
763_930,Face2Face,1,20,19,0.95
764_850,Face2Face,1,20,20,1.0
765_867,Face2Face,1,20,20,1.0
766_761,Face2Face,1,20,20,1.0
767_694,Face2Face,1,20,20,1.0
768_793,Face2Face,1,20,20,1.0
769_784,Face2Face,1,20,20,1.0
770_791,Face2Face,1,20,19,0.95
771_849,Face2Face,1,20,20,1.0
772_708,Face2Face,1,20,20,1.0
773_652,Face2Face,1,20,20,1.0
774_735,Face2Face,1,20,20,1.0
775_742,Face2Face,1,20,20,1.0
776_676,Face2Face,1,20,0,0.0
777_745,Face2Face,1,20,20,1.0
778_798,Face2Face,1,20,20,1.0
779_794,Face2Face,1,20,20,1.0
780_869,Face2Face,1,20,20,1.0
781_806,Face2Face,1,20,20,1.0
782_787,Face2Face,1,20,20,1.0
783_916,Face2Face,1,20,20,1.0
784_769,Face2Face,1,20,20,1.0
785_736,Face2Face,1,20,20,1.0
786_819,Face2Face,1,20,20,1.0
787_782,Face2Face,1,20,20,1.0
788_710,Face2Face,1,20,20,1.0
789_753,Face2Face,1,20,20,1.0
790_014,Face2Face,1,20,12,0.6
791_770,Face2Face,1,20,20,1.0
792_903,Face2Face,1,20,20,1.0
793_768,Face2Face,1,20,20,1.0
794_779,Face2Face,1,20,18,0.9
795_907,Face2Face,1,20,20,1.0
796_740,Face2Face,1,20,20,1.0
797_844,Face2Face,1,20,20,1.0
798_778,Face2Face,1,20,20,1.0
799_809,Face2Face,1,20,20,1.0
800_840,Face2Face,1,20,20,1.0
801_855,Face2Face,1,20,20,1.0
802_885,Face2Face,1,20,20,1.0
803_017,Face2Face,1,20,20,1.0
804_738,Face2Face,1,20,20,1.0
805_011,Face2Face,1,20,20,1.0
806_781,Face2Face,1,20,20,1.0
807_273,Face2Face,1,20,20,1.0
808_829,Face2Face,1,20,20,1.0
809_799,Face2Face,1,20,20,1.0
810_838,Face2Face,1,20,20,1.0
811_920,Face2Face,1,20,20,1.0
812_821,Face2Face,1,20,20,1.0
813_700,Face2Face,1,20,20,1.0
814_871,Face2Face,1,20,20,1.0
815_730,Face2Face,1,20,20,1.0
816_649,Face2Face,1,20,20,1.0
817_827,Face2Face,1,20,2,0.1
818_820,Face2Face,1,20,20,1.0
819_786,Face2Face,1,20,20,1.0
820_818,Face2Face,1,20,20,1.0
821_812,Face2Face,1,20,20,1.0
822_244,Face2Face,1,20,20,1.0
823_584,Face2Face,1,20,20,1.0
824_419,Face2Face,1,20,6,0.3
825_074,Face2Face,1,20,20,1.0
826_833,Face2Face,1,20,20,1.0
827_817,Face2Face,1,20,20,1.0
828_830,Face2Face,1,20,20,1.0
829_808,Face2Face,1,20,20,1.0
830_828,Face2Face,1,20,20,1.0
831_508,Face2Face,1,20,20,1.0
832_762,Face2Face,1,20,20,1.0
833_826,Face2Face,1,20,20,1.0
834_852,Face2Face,1,20,20,1.0
835_651,Face2Face,1,20,20,1.0
836_950,Face2Face,1,20,20,1.0
837_890,Face2Face,1,20,20,1.0
838_810,Face2Face,1,20,20,1.0
839_864,Face2Face,1,20,20,1.0
840_800,Face2Face,1,20,20,1.0
841_639,Face2Face,1,20,20,1.0
842_714,Face2Face,1,20,20,1.0
843_859,Face2Face,1,20,20,1.0
844_797,Face2Face,1,20,20,1.0
845_846,Face2Face,1,20,20,1.0
846_845,Face2Face,1,20,20,1.0
847_906,Face2Face,1,20,20,1.0
848_894,Face2Face,1,20,20,1.0
849_771,Face2Face,1,20,20,1.0
850_764,Face2Face,1,20,20,1.0
851_552,Face2Face,1,20,20,1.0
852_834,Face2Face,1,20,20,1.0
853_863,Face2Face,1,20,20,1.0
854_747,Face2Face,1,20,20,1.0
855_801,Face2Face,1,20,20,1.0
856_881,Face2Face,1,20,19,0.95
857_909,Face2Face,1,20,20,1.0
858_861,Face2Face,1,20,20,1.0
859_843,Face2Face,1,20,20,1.0
860_905,Face2Face,1,20,20,1.0
861_858,Face2Face,1,20,20,1.0
862_047,Face2Face,1,20,20,1.0
863_853,Face2Face,1,20,20,1.0
864_839,Face2Face,1,20,20,1.0
865_739,Face2Face,1,20,20,1.0
866_878,Face2Face,1,20,20,1.0
867_765,Face2Face,1,20,20,1.0
868_949,Face2Face,1,20,20,1.0
869_780,Face2Face,1,20,19,0.95
870_001,Face2Face,1,20,20,1.0
871_814,Face2Face,1,20,20,1.0
872_873,Face2Face,1,20,20,1.0
873_872,Face2Face,1,20,20,1.0
874_291,Face2Face,1,20,20,1.0
875_979,Face2Face,1,20,20,1.0
876_891,Face2Face,1,20,20,1.0
877_886,Face2Face,1,20,18,0.9
878_866,Face2Face,1,20,20,1.0
879_963,Face2Face,1,20,20,1.0
880_135,Face2Face,1,20,5,0.25
881_856,Face2Face,1,20,20,1.0
882_952,Face2Face,1,20,20,1.0
883_013,Face2Face,1,20,20,1.0
884_968,Face2Face,1,20,20,1.0
885_802,Face2Face,1,20,20,1.0
886_877,Face2Face,1,20,20,1.0
887_275,Face2Face,1,20,20,1.0
888_937,Face2Face,1,20,20,1.0
889_045,Face2Face,1,20,20,1.0
890_837,Face2Face,1,20,20,1.0
891_876,Face2Face,1,20,20,1.0
892_112,Face2Face,1,20,20,1.0
893_913,Face2Face,1,20,20,1.0
894_848,Face2Face,1,20,20,1.0
895_915,Face2Face,1,20,20,1.0
896_128,Face2Face,1,20,20,1.0
897_969,Face2Face,1,20,20,1.0
898_922,Face2Face,1,20,20,1.0
899_914,Face2Face,1,20,20,1.0
900_926,Face2Face,1,20,20,1.0
901_902,Face2Face,1,20,20,1.0
902_901,Face2Face,1,20,20,1.0
903_792,Face2Face,1,20,20,1.0
904_046,Face2Face,1,20,20,1.0
905_860,Face2Face,1,20,20,1.0
906_847,Face2Face,1,20,20,1.0
907_795,Face2Face,1,20,20,1.0
908_207,Face2Face,1,20,20,1.0
909_857,Face2Face,1,20,20,1.0
910_911,Face2Face,1,20,20,1.0
911_910,Face2Face,1,20,20,1.0
912_927,Face2Face,1,20,20,1.0
913_893,Face2Face,1,20,20,1.0
914_899,Face2Face,1,20,20,1.0
915_895,Face2Face,1,20,20,1.0
916_783,Face2Face,1,20,20,1.0
917_924,Face2Face,1,20,20,1.0
918_934,Face2Face,1,20,20,1.0
919_015,Face2Face,1,20,20,1.0
920_811,Face2Face,1,20,20,1.0
921_569,Face2Face,1,20,20,1.0
922_898,Face2Face,1,20,20,1.0
923_023,Face2Face,1,20,5,0.25
924_917,Face2Face,1,20,20,1.0
925_933,Face2Face,1,20,20,1.0
926_900,Face2Face,1,20,20,1.0
927_912,Face2Face,1,20,20,1.0
928_160,Face2Face,1,20,20,1.0
929_962,Face2Face,1,20,20,1.0
930_763,Face2Face,1,20,20,1.0
931_936,Face2Face,1,20,20,1.0
932_384,Face2Face,1,20,20,1.0
933_925,Face2Face,1,20,20,1.0
934_918,Face2Face,1,20,20,1.0
935_733,Face2Face,1,20,20,1.0
936_931,Face2Face,1,20,20,1.0
937_888,Face2Face,1,20,20,1.0
938_987,Face2Face,1,20,20,1.0
939_115,Face2Face,1,20,20,1.0
940_941,Face2Face,1,20,20,1.0
941_940,Face2Face,1,20,20,1.0
942_943,Face2Face,1,20,20,1.0
943_942,Face2Face,1,20,20,1.0
944_032,Face2Face,1,20,20,1.0
945_044,Face2Face,1,20,20,1.0
946_049,Face2Face,1,20,20,1.0
947_951,Face2Face,1,20,20,1.0
948_965,Face2Face,1,20,20,1.0
949_868,Face2Face,1,20,20,1.0
950_836,Face2Face,1,20,20,1.0
951_947,Face2Face,1,20,20,1.0
952_882,Face2Face,1,20,20,1.0
953_974,Face2Face,1,20,12,0.6
954_976,Face2Face,1,20,20,1.0
955_078,Face2Face,1,20,20,1.0
956_958,Face2Face,1,20,20,1.0
957_959,Face2Face,1,20,20,1.0
958_956,Face2Face,1,20,20,1.0
959_957,Face2Face,1,20,20,1.0
960_999,Face2Face,1,20,20,1.0
961_069,Face2Face,1,20,20,1.0
962_929,Face2Face,1,20,20,1.0
963_879,Face2Face,1,20,20,1.0
964_174,Face2Face,1,20,20,1.0
965_948,Face2Face,1,20,20,1.0
966_988,Face2Face,1,20,20,1.0
967_984,Face2Face,1,20,20,1.0
968_884,Face2Face,1,20,20,1.0
969_897,Face2Face,1,20,20,1.0
970_973,Face2Face,1,20,20,1.0
971_564,Face2Face,1,20,20,1.0
972_718,Face2Face,1,20,20,1.0
973_970,Face2Face,1,20,20,1.0
974_953,Face2Face,1,20,20,1.0
975_978,Face2Face,1,20,20,1.0
976_954,Face2Face,1,20,20,1.0
977_075,Face2Face,1,20,20,1.0
978_975,Face2Face,1,20,20,1.0
979_875,Face2Face,1,20,20,1.0
980_992,Face2Face,1,20,20,1.0
981_985,Face2Face,1,20,20,1.0
982_004,Face2Face,1,20,20,1.0
983_113,Face2Face,1,20,20,1.0
984_967,Face2Face,1,20,20,1.0
985_981,Face2Face,1,20,20,1.0
986_994,Face2Face,1,20,16,0.8
987_938,Face2Face,1,20,20,1.0
988_966,Face2Face,1,20,20,1.0
989_993,Face2Face,1,20,20,1.0
990_008,Face2Face,1,20,20,1.0
991_064,Face2Face,1,20,20,1.0
992_980,Face2Face,1,20,20,1.0
993_989,Face2Face,1,20,20,1.0
994_986,Face2Face,1,20,20,1.0
995_233,Face2Face,1,20,20,1.0
996_056,Face2Face,1,20,20,1.0
997_040,Face2Face,1,20,20,1.0
998_561,Face2Face,1,20,20,1.0
999_960,Face2Face,1,20,20,1.0
000_003,FaceSwap,1,20,20,1.0
001_870,FaceSwap,1,20,20,1.0
002_006,FaceSwap,1,20,20,1.0
003_000,FaceSwap,1,20,20,1.0
004_982,FaceSwap,1,20,20,1.0
005_010,FaceSwap,1,20,20,1.0
006_002,FaceSwap,1,20,20,1.0
007_132,FaceSwap,1,20,20,1.0
008_990,FaceSwap,1,20,20,1.0
009_027,FaceSwap,1,20,20,1.0
010_005,FaceSwap,1,20,20,1.0
011_805,FaceSwap,1,20,20,1.0
012_026,FaceSwap,1,20,20,1.0
013_883,FaceSwap,1,20,20,1.0
014_790,FaceSwap,1,20,20,1.0
015_919,FaceSwap,1,20,20,1.0
016_209,FaceSwap,1,20,20,1.0
017_803,FaceSwap,1,20,20,1.0
018_019,FaceSwap,1,20,20,1.0
019_018,FaceSwap,1,20,20,1.0
020_344,FaceSwap,1,20,20,1.0
021_312,FaceSwap,1,20,20,1.0
022_489,FaceSwap,1,20,19,0.95
023_923,FaceSwap,1,20,20,1.0
024_073,FaceSwap,1,20,20,1.0
025_067,FaceSwap,1,20,20,1.0
026_012,FaceSwap,1,20,20,1.0
027_009,FaceSwap,1,20,20,1.0
028_068,FaceSwap,1,20,20,1.0
029_048,FaceSwap,1,20,20,1.0
030_193,FaceSwap,1,20,20,1.0
031_163,FaceSwap,1,20,20,1.0
032_944,FaceSwap,1,20,20,1.0
033_097,FaceSwap,1,20,12,0.6
034_590,FaceSwap,1,20,20,1.0
035_036,FaceSwap,1,20,20,1.0
036_035,FaceSwap,1,20,20,1.0
037_072,FaceSwap,1,20,20,1.0
038_125,FaceSwap,1,20,20,1.0
